1 6.251372 -1.733872 0.979029
2 0.247638 0.821171 -0.120709
3 -8.115771 -7.600722 2.295639
4 4.582258 0.415440 0.801060
6 0.451575 -1.650440 1.139921
7 2.273294 -2.149956 0.761093
8 0.753013 3.522595 1.377684
10 -1.978705 -5.763444 1.529427
11 -3.639570 -4.366183 0.260298
12 0.188288 -5.753905 0.958637
13 -7.465797 -5.165951 0.124729
15 1.040082 -0.183766 0.730091
16 4.179312 5.353568 1.309691
17 7.365372 -8.580462 0.689365
18 2.205538 0.799519 1.713404
19 -1.578481 -8.890758 0.545673
20 -7.258204 -2.097246 0.539326
21 5.220879 1.321758 0.244720
22 0.827020 3.481903 0.773549
24 0.815227 -3.506539 1.593332
25 -0.307749 -3.531700 1.290235
26 -8.610891 -7.092591 0.648018
27 1.854379 -4.315520 1.326067
28 -3.203445 1.776709 0.472904
29 -5.002692 -2.853607 0.876004
31 -5.056932 2.423970 1.186298
32 -0.251718 2.212040 0.510507
33 -9.060158 -7.521597 1.661990
34 -17.281782 -4.754182 2.230899
35 -5.614873 -1.473486 0.667344
36 4.408272 -4.213667 0.548246
37 1.261575 3.419883 0.072110
38 1.087746 4.543017 0.272941
39 2.628059 -3.130832 1.496624
40 -0.421924 5.370478 1.850760
43 3.222377 0.530533 1.041855
44 -1.801393 -4.332763 0.339412
45 2.042176 1.885493 0.852222
46 4.956462 -2.581616 0.119227
47 7.268612 -4.235735 0.830047
48 7.470791 -4.944597 0.338272
49 1.105652 -4.599433 1.815710
50 4.984646 2.150596 1.410377
51 5.603933 1.411715 0.540834
52 -7.460488 -5.705879 0.979035
54 2.006453 3.996190 0.589458
55 4.697343 -3.467346 1.107461
56 7.992266 -8.224967 1.614333
57 4.292121 -4.951809 0.856120
58 2.234767 -0.423570 0.844726
59 -6.466479 3.279975 0.141703
60 4.222923 -2.404065 0.497640
61 -7.123280 0.694586 1.929337
62 5.311109 5.854468 2.031657
63 5.791883 -7.096713 0.847870
