1 6.081989 -1.791971 0.941844
3 -5.044810 -5.785641 1.019827
4 4.406202 0.438518 0.787555
6 0.471322 -1.567928 1.162139
7 2.266701 -2.165631 0.755160
8 0.830068 3.275154 1.305684
10 -1.939248 -5.772963 1.523937
11 -3.721201 -4.412077 0.270113
12 0.246995 -5.729309 0.936029
13 -7.046756 -4.444658 0.119605
15 1.027937 -0.268326 0.722772
16 2.615843 3.156678 0.730165
17 6.815945 -6.965176 0.459296
18 2.217271 0.658443 1.661614
19 -1.579636 -8.820899 0.536307
21 5.034865 1.066822 0.222564
22 1.003914 3.016105 0.685903
24 0.671147 -3.454265 1.647686
25 -0.322210 -3.542410 1.298827
26 -5.397336 -5.466592 0.328750
27 1.781786 -4.314970 1.346352
28 -3.445137 1.784006 0.585526
29 -4.213273 -2.883861 0.704050
31 -3.628876 2.032295 0.843707
32 -0.093038 1.909275 0.490549
33 -7.789275 -6.333109 1.439784
35 -5.123990 -1.681366 0.590338
36 4.334360 -4.228056 0.557706
37 1.453085 2.768769 0.059759
38 1.442637 2.618189 0.169855
39 2.590066 -3.127796 1.496048
40 0.489241 2.999101 1.075960
43 3.206451 0.516573 1.035236
44 -1.869978 -4.324016 0.343481
45 2.018319 1.930773 0.869547
46 4.832249 -2.743124 0.127278
47 7.192806 -4.243151 0.819854
48 7.188993 -4.875563 0.303613
49 0.969740 -4.592751 1.872353
50 4.456001 1.751460 1.178067
51 5.067233 1.141838 0.449629
54 1.957299 3.117515 0.457164
55 4.665138 -3.444907 1.105648
56 7.348462 -7.146510 1.199202
57 4.255219 -4.962638 0.860325
58 2.223865 -0.526237 0.822866
59 -3.755197 2.373588 0.082334
60 4.166140 -2.420735 0.488681
61 -5.570145 -0.361189 1.423727
62 3.005879 2.652916 0.874683
63 5.708596 -6.989509 0.810364
64 -1.375358 2.375344 0.532719
65 2.615551 0.744117 0.592911
66 -1.591621 -8.790132 0.519017
67 0.225074 -5.757156 1.606896
69 -0.136323 2.011575 0.007592
70 4.516288 -5.631422 0.591803
71 -4.694935 0.111120 0.852324
72 4.450384 3.011854 1.056256
73 -1.336097 -1.674133 0.623853
74 -3.875851 1.304969 1.205833
75 -3.898846 -6.527165 0.885283
76 4.493717 1.761758 0.443810
78 1.680263 2.635311 0.089179
79 0.196885 -0.647591 0.667422
80 4.760693 1.643140 0.556003
81 -3.331106 -1.681452 0.144519
82 -1.777292 -5.480755 1.033640
83 4.416082 2.032618 1.016027
85 3.771767 -2.289698 1.310705
86 7.112550 -6.456663 0.646612
88 5.603701 0.555005 0.100585
89 -2.540673 1.751257 0.050751
90 2.099010 2.737217 0.075928
91 -4.680253 -1.881046 0.848538
92 6.322693 -4.624004 0.273037
93 -1.081309 -0.112033 0.744085
94 -3.490970 1.912824 0.715908
95 7.181423 -1.283270 0.867030
99 -4.181462 -7.695532 0.450736
100 6.613371 -2.962407 1.641911
102 -3.438195 3.193477 0.963079
103 1.116794 -6.868588 1.604096
104 0.508240 2.652797 0.191555
106 -3.844915 1.661552 0.695394
107 2.117963 2.683117 0.047351
108 2.610217 -8.427923 1.110664
110 0.202968 0.297282 0.210463
111 1.087455 1.374770 1.203764
112 -0.964075 1.242371 0.142701
113 6.992353 -0.799335 0.057409
114 1.646720 2.137505 0.482557
115 -7.505013 -2.955661 2.040902
116 3.999024 1.013817 1.144865
117 1.401104 -3.134069 0.196466
118 -4.049117 -8.182764 0.348249
119 3.064848 -5.245701 0.972938
120 1.958293 -1.666309 0.524413
121 3.964307 1.531404 0.889292
122 -1.984425 -7.185743 1.232743
123 -4.553847 -7.063522 0.567486
124 0.416217 -0.185333 2.098570
127 -4.825997 -6.773100 0.571152
129 -2.046359 -7.078864 1.409337
130 -3.572311 -2.977817 1.579733
131 2.487104 3.268471 0.686299
132 -5.433257 -1.160981 1.386104
133 1.185330 2.081189 0.724894
135 3.042850 2.493013 0.837399
136 2.274148 1.018579 0.103405
137 2.196423 0.756703 0.116139
138 4.499897 -7.413614 0.730781
139 2.090818 -3.602752 0.150485
140 -4.137576 -6.346980 1.272219
141 3.627172 2.162227 0.681467
142 5.087272 -7.147966 1.556854
144 0.242045 -8.703649 1.600535
147 -1.209964 -2.820857 1.616564
149 1.380101 2.429631 1.568166
152 7.452353 -6.562718 0.897096
153 4.582041 -4.924803 1.773540
155 -1.685919 -8.190733 0.701261
156 -3.533920 -4.320581 0.209598
157 0.228089 2.071556 0.822565
158 2.157905 2.893378 0.025319
159 1.931100 2.826471 1.109273
160 0.691562 1.481566 0.608490
162 2.772674 2.653373 0.744876
163 6.573900 0.070078 0.976980
164 -1.323684 -7.927570 1.735165
165 6.956564 -7.030304 0.027154
166 0.396392 0.991095 0.878336
167 -1.764337 0.815421 0.669413
168 -5.308952 -5.381588 0.572865
170 1.827588 1.450130 0.677028
171 3.584945 2.132232 0.041324
175 5.073296 -2.471187 0.943168
176 -0.426137 1.368075 1.223918
177 0.080746 1.635775 0.553303
178 6.945625 -1.822564 0.908783
180 2.245795 0.742528 0.507827
182 -3.710117 5.339587 1.104269
183 3.165588 -6.446157 0.179207
184 -4.241175 -6.512343 1.204283
185 0.932683 -1.081913 0.646519
186 5.914016 -0.430431 1.375438
187 -1.520568 2.049812 1.307702
188 1.943844 -7.238462 1.759824
189 7.257358 -5.278260 1.298944
190 -3.997612 6.554207 0.366778
195 6.173768 -3.991832 1.655523
196 -3.169161 -3.611368 1.556630
197 6.371035 -4.141313 1.005925
198 -3.968555 -3.360990 1.083837
199 2.633954 -1.333773 0.065921
201 0.481350 -0.530696 1.262486
203 2.479919 0.708600 1.345517
204 -4.886599 -7.375737 0.331395
205 5.756520 -6.730540 0.314824
207 4.795622 -1.348614 1.664546
208 6.549131 -3.388267 0.065002
209 -5.263977 5.533494 0.904880
210 -3.375273 3.143471 0.095616
213 7.641586 -3.650559 0.362710
214 6.841812 -0.107265 0.897587
216 7.866727 -3.483294 1.259655
217 -0.723174 -0.037559 0.908630
218 6.067224 -2.051909 1.572744
219 -4.227275 -0.760346 0.119319
